caseid,alt,choice,numalts,ivtt,ovtt,tvtt,cost,dist,female,age,numveh,hhinc,wkccbd,vehbywrk
73,DA,1,4,27.06,2.5,29.56,187.92,21.08,0,64,1,22.5,0,1
73,SR2,0,4,32.06,2.5,34.56,93.96,21.08,0,64,1,22.5,0,1
73,SR3+,0,4,34.06,2.5,36.56,53.69,21.08,0,64,1,22.5,0,1
73,Transit,0,4,44.61,44.44,89.05,210,21.08,0,64,1,22.5,0,1
74,DA,0,4,36.88,7.5,44.38,1236.09,19.87,1,40,1,112.5,1,0.5
74,SR2,0,4,41.88,7.5,49.38,618.05,19.87,1,40,1,112.5,1,0.5
74,SR3+,0,4,43.88,7.5,51.38,353.17,19.87,1,40,1,112.5,1,0.5
74,Transit,1,4,25.86,21.9,47.76,205,19.87,1,40,1,112.5,1,0.5
75,DA,1,6,8.34,3,11.34,33.05,3.36,1,27,2,37.5,0,1
75,SR2,0,6,13.34,3,16.34,16.52,3.36,1,27,2,37.5,0,1
75,SR3+,0,6,15.34,3,18.34,9.44,3.36,1,27,2,37.5,0,1
75,Transit,0,6,15.16,29.5,44.66,100,3.36,1,27,2,37.5,0,1
75,Bike,0,6,18.95,3,21.95,0,3.36,1,27,2,37.5,0,1
75,Walk,0,6,0,0,70.2,0,3.36,1,27,2,37.5,0,1
76,DA,1,6,7.94,2,9.94,33.4,3.35,0,46,6,37.5,0,6
76,SR2,0,6,12.94,2,14.94,16.7,3.35,0,46,6,37.5,0,6
76,SR3+,0,6,14.94,2,16.94,9.54,3.35,0,46,6,37.5,0,6
76,Transit,0,6,9.6,32.14,41.74,100,3.35,0,46,6,37.5,0,6
76,Bike,0,6,19.15,2,21.15,0,3.35,0,46,6,37.5,0,6
76,Walk,0,6,0,0,69,0,3.35,0,46,6,37.5,0,6
77,DA,1,5,6.44,3,9.44,29.56,3.01,1,43,4,145,0,2
77,SR2,0,5,11.44,3,14.44,14.78,3.01,1,43,4,145,0,2
77,SR3+,0,5,13.44,3,16.44,8.45,3.01,1,43,4,145,0,2
77,Transit,0,5,7.34,26.08,33.42,100,3.01,1,43,4,145,0,2
77,Walk,0,5,0,0,63.2,0,3.01,1,43,4,145,0,2
78,DA,1,5,6.56,3,9.56,27.47,2.68,1,45,4,145,0,2
78,SR2,0,5,11.56,3,14.56,13.73,2.68,1,45,4,145,0,2
78,SR3+,0,5,13.56,3,16.56,7.85,2.68,1,45,4,145,0,2
78,Transit,0,5,6.93,57.04,63.97,100,2.68,1,45,4,145,0,2
78,Walk,0,5,0,0,56.6,0,2.68,1,45,4,145,0,2
79,DA,1,5,8.34,3,11.34,32.53,3.25,0,53,2,42.5,0,1
79,SR2,0,5,13.34,3,16.34,16.26,3.25,0,53,2,42.5,0,1
79,SR3+,0,5,15.34,3,18.34,9.29,3.25,0,53,2,42.5,0,1
79,Transit,0,5,13.58,25.6,39.18,120.43,3.25,0,53,2,42.5,0,1
79,Walk,0,5,0,0,68,0,3.25,0,53,2,42.5,0,1
80,DA,1,5,10.58,2.5,13.08,53.8,5.81,0,28,1,32.5,0,1
80,SR2,0,5,15.58,2.5,18.08,26.9,5.81,0,28,1,32.5,0,1
80,SR3+,0,5,17.58,2.5,20.08,15.37,5.81,0,28,1,32.5,0,1
80,Transit,0,5,18.08,43,61.08,100,5.81,0,28,1,32.5,0,1
80,Bike,0,5,30.85,2.5,33.35,0,5.81,0,28,1,32.5,0,1
81,DA,1,4,19.12,2,21.12,132.37,12,1,56,2,87.5,0,2
81,SR2,0,4,24.12,2,26.12,66.18,12,1,56,2,87.5,0,2
81,SR3+,0,4,26.12,2,28.12,37.82,12,1,56,2,87.5,0,2
81,Transit,0,4,31.36,55.6,86.96,170,12,1,56,2,87.5,0,2
82,DA,0,3,46.4,5.5,51.9,292.73,33.12,0,24,2,112.5,0,0.5
82,SR2,1,3,50.8,5.5,56.3,146.37,33.12,0,24,2,112.5,0,0.5
82,SR3+,0,3,52.8,5.5,58.3,83.64,33.12,0,24,2,112.5,0,0.5
83,DA,0,4,41.92,4.5,46.42,366.35,24.29,0,58,2,112.5,0,0.5
83,SR2,0,4,46.92,4.5,51.42,183.17,24.29,0,58,2,112.5,0,0.5
83,SR3+,0,4,48.92,4.5,53.42,104.67,24.29,0,58,2,112.5,0,0.5
83,Transit,1,4,43.24,35.5,78.74,235,24.29,0,58,2,112.5,0,0.5
84,DA,0,3,46.4,5.5,51.9,292.73,33.12,0,19,2,112.5,0,0.5
84,SR2,1,3,50.8,5.5,56.3,146.37,33.12,0,19,2,112.5,0,0.5
84,SR3+,0,3,52.8,5.5,58.3,83.64,33.12,0,19,2,112.5,0,0.5
85,DA,1,6,3.4,4.5,7.9,13.78,1.28,1,53,2,55,0,1
85,SR2,0,6,8.4,4.5,12.9,6.89,1.28,1,53,2,55,0,1
85,SR3+,0,6,10.4,4.5,14.9,3.94,1.28,1,53,2,55,0,1
85,Transit,0,6,2.94,12.7,15.64,100,1.28,1,53,2,55,0,1
85,Bike,0,6,7.9,4.5,12.4,0,1.28,1,53,2,55,0,1
85,Walk,0,6,0,0,30.1,0,1.28,1,53,2,55,0,1
86,DA,1,5,10.52,3,13.52,49.62,5.25,1,31,2,55,0,1
86,SR2,0,5,15.52,3,18.52,24.81,5.25,1,31,2,55,0,1
86,SR3+,0,5,17.52,3,20.52,14.18,5.25,1,31,2,55,0,1
86,Transit,0,5,23.73,19.9,43.63,120.43,5.25,1,31,2,55,0,1
86,Bike,0,5,28.45,3,31.45,0,5.25,1,31,2,55,0,1
87,DA,1,5,8.1,3.5,11.6,34.27,3.63,1,55,1,32.5,0,1
87,SR2,0,5,13.1,3.5,16.6,17.13,3.63,1,55,1,32.5,0,1
87,SR3+,0,5,15.1,3.5,18.6,9.79,3.63,1,55,1,32.5,0,1
87,Transit,0,5,10.06,17,27.06,101.28,3.63,1,55,1,32.5,0,1
87,Walk,0,5,0,0,76.1,0,3.63,1,55,1,32.5,0,1
88,DA,1,5,15.72,4.5,20.22,92.69,10.24,1,46,3,67.5,0,1.5
88,SR2,0,5,20.72,4.5,25.22,46.35,10.24,1,46,3,67.5,0,1.5
88,SR3+,0,5,22.72,4.5,27.22,26.48,10.24,1,46,3,67.5,0,1.5
88,Transit,0,5,25.65,17.6,43.25,111.54,10.24,1,46,3,67.5,0,1.5
88,Bike,0,5,53.15,4.5,57.65,0,10.24,1,46,3,67.5,0,1.5
89,DA,0,5,6.06,2,8.06,12.47,0.91,0,32,1,12.5,0,1
89,SR2,0,5,11.06,2,13.06,6.23,0.91,0,32,1,12.5,0,1
89,SR3+,0,5,13.06,2,15.06,3.56,0.91,0,32,1,12.5,0,1
89,Transit,0,5,3.45,17.23,20.68,100,0.91,0,32,1,12.5,0,1
89,Walk,1,5,0,0,20.2,0,0.91,0,32,1,12.5,0,1
90,DA,1,3,31.8,2,33.8,223.06,24.98,0,30,2,27.5,0,2
90,SR2,0,3,36.9,2,38.9,111.53,24.98,0,30,2,27.5,0,2
90,SR3+,0,3,38.9,2,40.9,63.73,24.98,0,30,2,27.5,0,2
91,DA,1,5,12.74,2.5,15.24,65.23,6.88,0,39,2,47.5,0,1
91,SR2,0,5,17.74,2.5,20.24,32.61,6.88,0,39,2,47.5,0,1
91,SR3+,0,5,19.74,2.5,22.24,18.64,6.88,0,39,2,47.5,0,1
91,Transit,0,5,19.15,64,83.15,80,6.88,0,39,2,47.5,0,1
91,Bike,0,5,37.4,2.5,39.9,0,6.88,0,39,2,47.5,0,1
92,DA,1,4,17.6,2,19.6,109.09,12.01,0,39,3,47.5,0,1.5
92,SR2,0,4,22.6,2,24.6,54.54,12.01,0,39,3,47.5,0,1.5
92,SR3+,0,4,24.6,2,26.6,31.17,12.01,0,39,3,47.5,0,1.5
92,Transit,0,4,26.85,39.6,66.45,80,12.01,0,39,3,47.5,0,1.5
93,DA,1,4,19.4,2,21.4,122.78,13.66,0,21,3,47.5,0,1.5
93,SR2,0,4,24.5,2,26.5,61.39,13.66,0,21,3,47.5,0,1.5
93,SR3+,0,4,26.5,2,28.5,35.08,13.66,0,21,3,47.5,0,1.5
93,Transit,0,4,27.98,58.72,86.7,80,13.66,0,21,3,47.5,0,1.5
94,DA,1,5,19.94,2,21.94,108.48,11.89,0,36,2,32.5,0,1
94,SR2,0,5,25.04,2,27.04,54.24,11.89,0,36,2,32.5,0,1
94,SR3+,0,5,27.04,2,29.04,30.99,11.89,0,36,2,32.5,0,1
94,Transit,0,5,38.61,59.1,97.71,60,11.89,0,36,2,32.5,0,1
94,Bike,0,5,62.2,2,64.2,0,11.89,0,36,2,32.5,0,1
95,DA,1,6,5.1,3,8.1,17.7,1.63,0,37,2,87.5,0,1
95,SR2,0,6,10.1,3,13.1,8.85,1.63,0,37,2,87.5,0,1
95,SR3+,0,6,12.1,3,15.1,5.06,1.63,0,37,2,87.5,0,1
95,Transit,0,6,2.1,20.08,22.18,100,1.63,0,37,2,87.5,0,1
95,Bike,0,6,10.15,3,13.15,0,1.63,0,37,2,87.5,0,1
95,Walk,0,6,0,0,35.6,0,1.63,0,37,2,87.5,0,1
96,DA,1,6,9.2,6.5,15.7,30.08,3.05,1,34,2,87.5,0,1
96,SR2,0,6,14.2,6.5,20.7,15.04,3.05,1,34,2,87.5,0,1
96,SR3+,0,6,16.2,6.5,22.7,8.6,3.05,1,34,2,87.5,0,1
96,Transit,0,6,16.64,24.6,41.24,105,3.05,1,34,2,87.5,0,1
96,Bike,0,6,17.25,6.5,23.75,0,3.05,1,34,2,87.5,0,1
96,Walk,0,6,0,0,67.5,0,3.05,1,34,2,87.5,0,1
97,DA,0,3,25.4,2,27.4,176.41,19.15,1,44,1,55,0,0.5
97,SR2,0,3,30.4,2,32.4,88.2,19.15,1,44,1,55,0,0.5
97,SR3+,1,3,32.4,2,34.4,50.4,19.15,1,44,1,55,0,0.5
98,DA,1,4,23.8,2,25.8,148.68,16.65,0,34,2,67.5,0,1
98,SR2,0,4,28.9,2,30.9,74.34,16.65,0,34,2,67.5,0,1
98,SR3+,0,4,30.9,2,32.9,42.48,16.65,0,34,2,67.5,0,1
98,Transit,0,4,31.95,13.9,45.85,252.98,16.65,0,34,2,67.5,0,1
99,DA,1,3,39.8,2,41.8,249.13,29.4,0,52,8,55,0,8
99,SR2,0,3,43,2,45,124.57,29.4,0,52,8,55,0,8
99,SR3+,0,3,45,2,47,71.18,29.4,0,52,8,55,0,8
100,DA,1,4,41.02,3.5,44.52,320.37,36.3,0,42,1,87.5,0,1
100,SR2,0,4,46.12,3.5,49.62,160.19,36.3,0,42,1,87.5,0,1
100,SR3+,0,4,48.12,3.5,51.62,91.54,36.3,0,42,1,87.5,0,1
100,Transit,0,4,63.21,21,84.21,328.71,36.3,0,42,1,87.5,0,1
101,DA,1,3,32.6,6.5,39.1,534.39,26.55,0,35,2,67.5,0,1
101,SR2,0,3,37.6,6.5,44.1,267.2,26.55,0,35,2,67.5,0,1
101,SR3+,0,3,39.6,6.5,46.1,152.68,26.55,0,35,2,67.5,0,1
102,DA,1,5,15.24,4.5,19.74,83.54,8.95,1,33,2,67.5,0,1
102,SR2,0,5,20.24,4.5,24.74,41.77,8.95,1,33,2,67.5,0,1
102,SR3+,0,5,22.24,4.5,26.74,23.87,8.95,1,33,2,67.5,0,1
102,Transit,0,5,36.13,40.2,76.33,80,8.95,1,33,2,67.5,0,1
102,Bike,0,5,47.9,4.5,52.4,0,8.95,1,33,2,67.5,0,1
103,DA,1,5,17.24,3.5,20.74,101.15,11.02,0,42,2,112.5,0,1
103,SR2,0,5,22.24,3.5,25.74,50.58,11.02,0,42,2,112.5,0,1
103,SR3+,0,5,24.24,3.5,27.74,28.9,11.02,0,42,2,112.5,0,1
103,Transit,0,5,29.08,40.7,69.78,80,11.02,0,42,2,112.5,0,1
103,Bike,0,5,58,3.5,61.5,0,11.02,0,42,2,112.5,0,1
104,DA,1,3,45.2,2,47.2,285.14,33.06,1,42,2,112.5,0,1
104,SR2,0,3,48.5,2,50.5,142.57,33.06,1,42,2,112.5,0,1
104,SR3+,0,3,50.5,2,52.5,81.47,33.06,1,42,2,112.5,0,1
105,DA,0,4,27.08,7.5,34.58,468.89,11.39,0,51,2,145,1,1
105,SR2,0,4,32.08,7.5,39.58,234.45,11.39,0,51,2,145,1,1
105,SR3+,0,4,19.08,7.5,26.58,120.28,11.39,0,51,2,145,1,1
105,Transit,1,4,22.6,14,36.6,175.17,11.39,0,51,2,145,1,1
106,DA,1,5,11.14,3,14.14,67.84,7.45,0,39,1,32.5,0,1
106,SR2,0,5,16.14,3,19.14,33.92,7.45,0,39,1,32.5,0,1
106,SR3+,0,5,18.14,3,21.14,19.38,7.45,0,39,1,32.5,0,1
106,Transit,0,5,26.41,35.19,61.6,100,7.45,0,39,1,32.5,0,1
106,Bike,0,5,38.9,3,41.9,0,7.45,0,39,1,32.5,0,1
107,DA,1,5,9.36,4.5,13.86,60.78,6.75,0,35,2,27.5,0,2
107,SR2,0,5,14.36,4.5,18.86,30.39,6.75,0,35,2,27.5,0,2
107,SR3+,0,5,16.36,4.5,20.86,17.37,6.75,0,35,2,27.5,0,2
107,Transit,0,5,32.69,27.1,59.79,100,6.75,0,35,2,27.5,0,2
107,Bike,0,5,34.85,4.5,39.35,0,6.75,0,35,2,27.5,0,2
108,DA,1,3,32.8,2.5,35.3,193.76,22.6,0,30,2,67.5,0,1
108,SR2,0,3,35.8,2.5,38.3,96.88,22.6,0,30,2,67.5,0,1
108,SR3+,0,3,37.8,2.5,40.3,55.36,22.6,0,30,2,67.5,0,1
109,DA,0,4,22.36,5.5,27.86,117.11,13.03,0,31,2,42.5,0,2
109,SR2,1,4,25.66,5.5,31.16,58.55,13.03,0,31,2,42.5,0,2
109,SR3+,0,4,27.66,5.5,33.16,33.46,13.03,0,31,2,42.5,0,2
109,Transit,0,4,49.25,29.8,79.05,100,13.03,0,31,2,42.5,0,2
110,DA,0,6,6.7,2,8.7,18.05,1.47,1,38,3,67.5,0,1.5
110,SR2,1,6,11.7,2,13.7,9.03,1.47,1,38,3,67.5,0,1.5
110,SR3+,0,6,13.7,2,15.7,5.16,1.47,1,38,3,67.5,0,1.5
110,Transit,0,6,3.13,10.12,13.25,60,1.47,1,38,3,67.5,0,1.5
110,Bike,0,6,10.35,2,12.35,0,1.47,1,38,3,67.5,0,1.5
110,Walk,0,6,0,0,31.4,0,1.47,1,38,3,67.5,0,1.5
111,DA,1,4,17.76,2,19.76,128.45,14.28,0,37,1,47.5,0,1
111,SR2,0,4,22.76,2,24.76,64.22,14.28,0,37,1,47.5,0,1
111,SR3+,0,4,24.76,2,26.76,36.7,14.28,0,37,1,47.5,0,1
111,Transit,0,4,59.14,45.9,105.04,367.22,14.28,0,37,1,47.5,0,1
112,DA,1,5,6.7,2,8.7,18.05,1.47,1,42,3,42.5,0,1.5
112,SR2,0,5,11.7,2,13.7,9.03,1.47,1,42,3,42.5,0,1.5
112,SR3+,0,5,13.7,2,15.7,5.16,1.47,1,42,3,42.5,0,1.5
112,Transit,0,5,4.6,20.92,25.52,60,1.47,1,42,3,42.5,0,1.5
112,Walk,0,5,0,0,31.4,0,1.47,1,42,3,42.5,0,1.5
113,DA,1,3,35.96,2,37.96,256.8,29.48,0,44,3,42.5,0,1.5
113,SR2,0,3,40.96,2,42.96,128.4,29.48,0,44,3,42.5,0,1.5
113,SR3+,0,3,42.96,2,44.96,73.37,29.48,0,44,3,42.5,0,1.5
114,DA,1,3,32.6,2.5,35.1,185.13,20.42,0,49,4,67.5,0,4
114,SR2,0,3,37.6,2.5,40.1,92.56,20.42,0,49,4,67.5,0,4
114,SR3+,0,3,39.6,2.5,42.1,52.89,20.42,0,49,4,67.5,0,4
115,DA,1,4,35.68,3.5,39.18,241.54,27.17,0,50,2,145,0,2
115,SR2,0,4,40.68,3.5,44.18,120.77,27.17,0,50,2,145,0,2
115,SR3+,0,4,42.68,3.5,46.18,69.01,27.17,0,50,2,145,0,2
115,Transit,0,4,39.66,23.4,63.06,298.06,27.17,0,50,2,145,0,2
116,DA,1,4,32.74,2,34.74,224.54,25.16,1,56,6,42.5,0,6
116,SR2,0,4,37.74,2,39.74,112.27,25.16,1,56,6,42.5,0,6
116,SR3+,0,4,39.74,2,41.74,64.15,25.16,1,56,6,42.5,0,6
116,Transit,0,4,33.88,25.6,59.48,289.78,25.16,1,56,6,42.5,0,6
117,DA,0,5,8.4,2,10.4,38.63,3.98,0,38,1,67.5,0,0.5
117,SR2,0,5,13.4,2,15.4,19.31,3.98,0,38,1,67.5,0,0.5
117,SR3+,0,5,15.4,2,17.4,11.04,3.98,0,38,1,67.5,0,0.5
117,Transit,1,5,13.85,33.5,47.35,60,3.98,0,38,1,67.5,0,0.5
117,Walk,0,5,0,0,81.6,0,3.98,0,38,1,67.5,0,0.5
118,DA,0,4,9.94,2,11.94,42.64,4.24,0,30,3,42.5,0,3
118,SR2,1,4,14.94,2,16.94,21.32,4.24,0,30,3,42.5,0,3
118,SR3+,0,4,16.94,2,18.94,12.18,4.24,0,30,3,42.5,0,3
118,Transit,0,4,6.62,47.56,54.18,80,4.24,0,30,3,42.5,0,3
119,DA,1,5,6.66,2,8.66,28.51,2.72,0,48,4,47.5,0,1.33
119,SR2,0,5,11.66,2,13.66,14.26,2.72,0,48,4,47.5,0,1.33
119,SR3+,0,5,13.66,2,15.66,8.15,2.72,0,48,4,47.5,0,1.33
119,Transit,0,5,8.01,49,57.01,60,2.72,0,48,4,47.5,0,1.33
119,Walk,0,5,0,0,56.4,0,2.72,0,48,4,47.5,0,1.33
120,DA,1,4,28.66,2,30.66,163.06,18.28,0,53,3,27.5,0,3
120,SR2,0,4,33.66,2,35.66,81.53,18.28,0,53,3,27.5,0,3
120,SR3+,0,4,35.66,2,37.66,46.59,18.28,0,53,3,27.5,0,3
120,Transit,0,4,46.74,27.71,74.45,298.76,18.28,0,53,3,27.5,0,3
121,DA,1,4,21.18,2,23.18,143.1,15.86,0,35,2,55,0,2
121,SR2,0,4,26.28,2,28.28,71.55,15.86,0,35,2,55,0,2
121,SR3+,0,4,28.28,2,30.28,40.88,15.86,0,35,2,55,0,2
121,Transit,0,4,31.98,45,76.98,80,15.86,0,35,2,55,0,2
122,SR2,0,4,8.94,9,17.94,2.92,0.47,1,25,0,27.5,0,0
122,SR3+,0,4,10.94,9,19.94,1.67,0.47,1,25,0,27.5,0,0
122,Transit,0,4,1.59,12.82,14.41,100,0.47,1,25,0,27.5,0,0
122,Walk,1,4,0,0,18.4,0,0.47,1,25,0,27.5,0,0
123,DA,0,5,28.22,6.5,34.72,851.68,11.56,1,30,1,67.5,1,0.5
123,SR2,1,5,33.22,6.5,39.72,425.84,11.56,1,30,1,67.5,1,0.5
123,SR3+,0,5,35.22,6.5,41.72,243.34,11.56,1,30,1,67.5,1,0.5
123,Transit,0,5,30,25.36,55.36,150,11.56,1,30,1,67.5,1,0.5
123,Bike,0,5,59.45,6.5,65.95,0,11.56,1,30,1,67.5,1,0.5
124,DA,1,6,8.3,5.5,13.8,26.77,2.69,1,31,1,67.5,0,0.5
124,SR2,0,6,13.3,5.5,18.8,13.39,2.69,1,31,1,67.5,0,0.5
124,SR3+,0,6,15.3,5.5,20.8,7.65,2.69,1,31,1,67.5,0,0.5
124,Transit,0,6,12.1,27.58,39.68,100,2.69,1,31,1,67.5,0,0.5
124,Bike,0,6,15.35,5.5,20.85,0,2.69,1,31,1,67.5,0,0.5
124,Walk,0,6,0,0,58.9,0,2.69,1,31,1,67.5,0,0.5
125,DA,0,5,10.8,3,13.8,56.16,6.01,1,49,3,67.5,0,1
125,SR2,1,5,15.8,3,18.8,28.08,6.01,1,49,3,67.5,0,1
125,SR3+,0,5,17.8,3,20.8,16.04,6.01,1,49,3,67.5,0,1
125,Transit,0,5,20.78,25.79,46.57,100,6.01,1,49,3,67.5,0,1
125,Bike,0,5,32.2,3,35.2,0,6.01,1,49,3,67.5,0,1
126,DA,0,5,10.8,3,13.8,56.16,6.01,0,60,3,67.5,0,1
126,SR2,1,5,15.8,3,18.8,28.08,6.01,0,60,3,67.5,0,1
126,SR3+,0,5,17.8,3,20.8,16.04,6.01,0,60,3,67.5,0,1
126,Transit,0,5,20.78,25.79,46.57,100,6.01,0,60,3,67.5,0,1
126,Bike,0,5,32.2,3,35.2,0,6.01,0,60,3,67.5,0,1
127,DA,1,4,31.1,6.5,37.6,173.83,14.1,1,26,3,67.5,0,1
127,SR2,0,4,36.1,6.5,42.6,86.91,14.1,1,26,3,67.5,0,1
127,SR3+,0,4,38.1,6.5,44.6,49.67,14.1,1,26,3,67.5,0,1
127,Transit,0,4,37.46,32.48,69.94,235,14.1,1,26,3,67.5,0,1
128,DA,1,4,14.68,6.5,21.18,202.96,6.8,0,57,2,67.5,0,1
128,SR2,0,4,19.68,6.5,26.18,101.48,6.8,0,57,2,67.5,0,1
128,SR3+,0,4,21.68,6.5,28.18,57.99,6.8,0,57,2,67.5,0,1
128,Transit,0,4,13.73,11.3,25.03,103.28,6.8,0,57,2,67.5,0,1
129,DA,1,4,9.42,3,12.42,39.07,4.18,0,28,1,47.5,0,1
129,SR2,0,4,14.42,3,17.42,19.53,4.18,0,28,1,47.5,0,1
129,SR3+,0,4,16.42,3,19.42,11.16,4.18,0,28,1,47.5,0,1
129,Transit,0,4,11.96,24,35.96,100,4.18,0,28,1,47.5,0,1
130,DA,1,3,32.06,2,34.06,236.4,27.32,0,46,2,37.5,0,2
130,SR2,0,3,37.16,2,39.16,118.2,27.32,0,46,2,37.5,0,2
130,SR3+,0,3,39.16,2,41.16,67.54,27.32,0,46,2,37.5,0,2
131,DA,0,5,9.98,2,11.98,45.08,4.62,1,24,3,67.5,0,1
131,SR2,1,5,14.98,2,16.98,22.54,4.62,1,24,3,67.5,0,1
131,SR3+,0,5,16.98,2,18.98,12.88,4.62,1,24,3,67.5,0,1
131,Transit,0,5,14.98,28.8,43.78,75,4.62,1,24,3,67.5,0,1
131,Bike,0,5,25.85,2,27.85,0,4.62,1,24,3,67.5,0,1
132,DA,0,5,9.94,2,11.94,42.64,4.24,1,28,3,67.5,0,1
132,SR2,0,5,14.94,2,16.94,21.32,4.24,1,28,3,67.5,0,1
132,SR3+,0,5,16.94,2,18.94,12.18,4.24,1,28,3,67.5,0,1
132,Transit,0,5,8.2,36.3,44.5,80,4.24,1,28,3,67.5,0,1
132,Bike,1,5,24.45,2,26.45,0,4.24,1,28,3,67.5,0,1
133,DA,1,5,16.2,2,18.2,76.91,8.32,1,38,2,55,0,1
133,SR2,0,5,21.2,2,23.2,38.46,8.32,1,38,2,55,0,1
133,SR3+,0,5,23.2,2,25.2,21.97,8.32,1,38,2,55,0,1
133,Transit,0,5,25.3,25.7,51,60,8.32,1,38,2,55,0,1
133,Bike,0,5,44.1,2,46.1,0,8.32,1,38,2,55,0,1
134,DA,1,4,39.5,2,41.5,284.36,32.01,1,50,2,67.5,0,1
134,SR2,0,4,44.5,2,46.5,142.18,32.01,1,50,2,67.5,0,1
134,SR3+,0,4,46.5,2,48.5,81.25,32.01,1,50,2,67.5,0,1
134,Transit,0,4,84.83,25.5,110.33,441.76,32.01,1,50,2,67.5,0,1
135,DA,1,5,6.7,2,8.7,18.05,1.47,0,50,2,67.5,0,1
135,SR2,0,5,11.7,2,13.7,9.03,1.47,0,50,2,67.5,0,1
135,SR3+,0,5,13.7,2,15.7,5.16,1.47,0,50,2,67.5,0,1
135,Transit,0,5,3.13,10.12,13.25,60,1.47,0,50,2,67.5,0,1
135,Walk,0,5,0,0,31.4,0,1.47,0,50,2,67.5,0,1
136,DA,0,3,35.44,2,37.44,212.24,23.84,0,27,4,67.5,0,1.33
136,SR2,1,3,40.44,2,42.44,106.12,23.84,0,27,4,67.5,0,1.33
136,SR3+,0,3,42.44,2,44.44,60.64,23.84,0,27,4,67.5,0,1.33
137,DA,0,3,63.82,2,65.82,408.01,39.51,0,24,6,37.5,0,3
137,SR2,1,3,68.82,2,70.82,204,39.51,0,24,6,37.5,0,3
137,SR3+,0,3,70.62,2,72.62,116.57,39.51,0,24,6,37.5,0,3
138,DA,1,4,16.26,2,18.26,109.44,12.1,1,25,6,37.5,0,3
138,SR2,0,4,21.26,2,23.26,54.72,12.1,1,25,6,37.5,0,3
138,SR3+,0,4,23.26,2,25.26,31.27,12.1,1,25,6,37.5,0,3
138,Transit,0,4,19.14,54,73.14,85,12.1,1,25,6,37.5,0,3
139,DA,1,5,9.98,2,11.98,45.08,4.62,1,21,2,112.5,0,0.67
139,SR2,0,5,14.98,2,16.98,22.54,4.62,1,21,2,112.5,0,0.67
139,SR3+,0,5,16.98,2,18.98,12.88,4.62,1,21,2,112.5,0,0.67
139,Transit,0,5,14.29,28.8,43.09,75,4.62,1,21,2,112.5,0,0.67
139,Bike,0,5,25.85,2,27.85,0,4.62,1,21,2,112.5,0,0.67
140,DA,1,3,43.54,2,45.54,312.44,34.07,0,47,4,67.5,0,2
140,SR2,0,3,48.54,2,50.54,156.22,34.07,0,47,4,67.5,0,2
140,SR3+,0,3,50.54,2,52.54,89.27,34.07,0,47,4,67.5,0,2
141,DA,1,6,8.2,2,10.2,33.14,3.2,1,46,5,67.5,0,1.67
141,SR2,0,6,13.2,2,15.2,16.57,3.2,1,46,5,67.5,0,1.67
141,SR3+,0,6,15.2,2,17.2,9.47,3.2,1,46,5,67.5,0,1.67
141,Transit,0,6,11.74,27.28,39.02,60,3.2,1,46,5,67.5,0,1.67
141,Bike,0,6,19,2,21,0,3.2,1,46,5,67.5,0,1.67
141,Walk,0,6,0,0,66,0,3.2,1,46,5,67.5,0,1.67
142,DA,1,3,40.16,6.5,46.66,258.55,29.25,0,50,5,67.5,0,1.67
142,SR2,0,3,43.96,6.5,50.46,129.27,29.25,0,50,5,67.5,0,1.67
142,SR3+,0,3,45.96,6.5,52.46,73.87,29.25,0,50,5,67.5,0,1.67
143,DA,1,6,6.7,2,8.7,18.05,1.47,1,55,2,112.5,0,1
143,SR2,0,6,11.7,2,13.7,9.03,1.47,1,55,2,112.5,0,1
143,SR3+,0,6,13.7,2,15.7,5.16,1.47,1,55,2,112.5,0,1
143,Transit,0,6,3.13,10.12,13.25,60,1.47,1,55,2,112.5,0,1
143,Bike,0,6,10.35,2,12.35,0,1.47,1,55,2,112.5,0,1
143,Walk,0,6,0,0,31.4,0,1.47,1,55,2,112.5,0,1
144,DA,1,3,63.92,2.5,66.42,420.52,42.37,1,26,2,67.5,0,1
144,SR2,0,3,69.12,2.5,71.62,210.26,42.37,1,26,2,67.5,0,1
144,SR3+,0,3,71.12,2.5,73.62,120.15,42.37,1,26,2,67.5,0,1
145,DA,1,5,9.94,2,11.94,42.64,4.24,1,40,2,47.5,0,1
145,SR2,0,5,14.94,2,16.94,21.32,4.24,1,40,2,47.5,0,1
145,SR3+,0,5,16.94,2,18.94,12.18,4.24,1,40,2,47.5,0,1
145,Transit,0,5,6.62,47.56,54.18,80,4.24,1,40,2,47.5,0,1
145,Bike,0,5,24.45,2,26.45,0,4.24,1,40,2,47.5,0,1
146,DA,1,3,27.76,2,29.76,197.25,21.62,0,32,2,47.5,0,2
146,SR2,0,3,32.86,2,34.86,98.62,21.62,0,32,2,47.5,0,2
146,SR3+,0,3,34.86,2,36.86,56.36,21.62,0,32,2,47.5,0,2
147,DA,1,4,29.94,2,31.94,216.43,24.42,1,22,3,112.5,0,1
147,SR2,0,4,35.04,2,37.04,108.22,24.42,1,22,3,112.5,0,1
147,SR3+,0,4,37.04,2,39.04,61.84,24.42,1,22,3,112.5,0,1
147,Transit,0,4,46.23,16,62.23,310.88,24.42,1,22,3,112.5,0,1
148,DA,1,3,24,2,26,100.19,10.54,1,63,1,17.5,0,1
148,SR2,0,3,29,2,31,50.1,10.54,1,63,1,17.5,0,1
